isGranular,dataGranularityL1,dataGranularityL2,dataGranularityL3,dataGranularityL4,runtTimeVersion,observationID,obsGroupID,PK_ID,Source
Y,Belgium,Brussels,0% - 330%,0% - 400%,202506030528,7,83,7_83_1,Business Input
Y,Belgium,Brussels,0% - 330%,0% - 400%,202506030528,8,83,8_83_1,Business Input
Y,Belgium,Brussels,0% - 330%,0% - 400%,202506030528,9,83,9_83_1,Business Input
Y,Belgium,Brussels,0% - 330%,0% - 400%,202506030528,10,83,10_83_1,Business Input
Y,Belgium,Brussels,0% - 330%,0% - 400%,202506030528,11,83,11_83_1,Business Input
Y,Belgium,Brussels,0% - 330%,0% - 400%,202506030528,12,83,12_83_1,Business Input
Y,Belgium,Brussels,0% - 330%,0% - 400%,202506030528,13,83,13_83_1,Business Input
Y,Belgium,Brussels,0% - 330%,0% - 400%,202506030528,14,83,14_83_1,Business Input
Y,Belgium,Brussels,0% - 330%,0% - 400%,202506030528,15,83,15_83_1,Business Input
Y,Belgium,Brussels,0% - 330%,0% - 400%,202506030528,16,83,16_83_1,Business Input
Y,Belgium,Brussels,0% - 330%,0% - 400%,202506030528,17,83,17_83_1,Business Input
Y,Belgium,Brussels,0% - 330%,0% - 400%,202506030528,18,83,18_83_1,Business Input
Y,Belgium,Brussels,0% - 330%,0% - 400%,202506030528,19,83,19_83_1,Business Input
Y,Belgium,Brussels,0% - 330%,0% - 400%,202506030528,20,83,20_83_1,Business Input
Y,Belgium,Brussels,0% - 330%,0% - 400%,202506030528,21,83,21_83_1,Business Input
Y,Belgium,Brussels,0% - 330%,0% - 400%,202506030528,22,83,22_83_1,Business Input
Y,Belgium,Brussels,0% - 330%,0% - 400%,202506030528,23,83,23_83_1,Business Input
Y,Belgium,Brussels,0% - 330%,0% - 400%,202506030528,24,83,24_83_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,1,84,1_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,2,84,2_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,3,84,3_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,4,84,4_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,5,84,5_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,6,84,6_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,7,84,7_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,8,84,8_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,9,84,9_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,10,84,10_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,11,84,11_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,12,84,12_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,13,84,13_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,14,84,14_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,15,84,15_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,16,84,16_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,17,84,17_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,18,84,18_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,19,84,19_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,20,84,20_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,21,84,21_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,22,84,22_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,23,84,23_84_1,Business Input
Y,Belgium,Brussels,0% - 260%,0% - 300%,202506030528,24,84,24_84_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,1,85,1_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,2,85,2_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,3,85,3_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,4,85,4_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,5,85,5_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,6,85,6_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,7,85,7_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,8,85,8_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,9,85,9_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,10,85,10_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,11,85,11_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,12,85,12_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,13,85,13_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,14,85,14_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,15,85,15_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,16,85,16_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,17,85,17_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,18,85,18_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,19,85,19_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,20,85,20_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,21,85,21_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,22,85,22_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,23,85,23_85_1,Business Input
Y,Belgium,Brussels,0% - 170%,0% - 200%,202506030528,24,85,24_85_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,1,86,1_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,2,86,2_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,3,86,3_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,4,86,4_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,5,86,5_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,6,86,6_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,7,86,7_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,8,86,8_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,9,86,9_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,10,86,10_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,11,86,11_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,12,86,12_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,13,86,13_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,14,86,14_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,15,86,15_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,16,86,16_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,17,86,17_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,18,86,18_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,19,86,19_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,20,86,20_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,21,86,21_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,22,86,22_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,23,86,23_86_1,Business Input
Y,Belgium,Brussels,0% - 360%,0% - 400%,202506030528,24,86,24_86_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,1,87,1_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,2,87,2_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,3,87,3_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,4,87,4_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,5,87,5_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,6,87,6_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,7,87,7_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,8,87,8_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,9,87,9_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,10,87,10_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,11,87,11_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,12,87,12_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,13,87,13_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,14,87,14_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,15,87,15_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,16,87,16_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,17,87,17_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,18,87,18_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,19,87,19_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,20,87,20_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,21,87,21_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,22,87,22_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,23,87,23_87_1,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030528,24,87,24_87_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,1,88,1_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,2,88,2_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,3,88,3_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,4,88,4_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,5,88,5_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,6,88,6_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,7,88,7_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,8,88,8_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,9,88,9_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,10,88,10_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,11,88,11_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,12,88,12_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,13,88,13_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,14,88,14_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,15,88,15_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,16,88,16_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,17,88,17_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,18,88,18_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,19,88,19_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,20,88,20_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,21,88,21_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,22,88,22_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,23,88,23_88_1,Business Input
Y,Belgium,Brussels,0% - 320%,0% - 400%,202506030528,24,88,24_88_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,1,89,1_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,2,89,2_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,3,89,3_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,4,89,4_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,5,89,5_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,6,89,6_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,7,89,7_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,8,89,8_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,9,89,9_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,10,89,10_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,11,89,11_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,12,89,12_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,13,89,13_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,14,89,14_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,15,89,15_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,16,89,16_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,17,89,17_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,18,89,18_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,19,89,19_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,20,89,20_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,21,89,21_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,22,89,22_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,23,89,23_89_1,Business Input
Y,Belgium,Brussels,0% - 180%,0% - 200%,202506030528,24,89,24_89_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,1,90,1_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,2,90,2_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,3,90,3_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,4,90,4_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,5,90,5_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,6,90,6_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,7,90,7_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,8,90,8_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,9,90,9_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,10,90,10_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,11,90,11_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,12,90,12_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,13,90,13_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,14,90,14_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,15,90,15_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,16,90,16_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,17,90,17_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,18,90,18_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,19,90,19_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,20,90,20_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,21,90,21_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,22,90,22_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,23,90,23_90_1,Business Input
Y,Belgium,Brussels,0% - 030%,0% - 100%,202506030528,24,90,24_90_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,1,91,1_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,2,91,2_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,3,91,3_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,4,91,4_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,5,91,5_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,6,91,6_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,7,91,7_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,8,91,8_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,9,91,9_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,10,91,10_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,11,91,11_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,12,91,12_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,13,91,13_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,14,91,14_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,15,91,15_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,16,91,16_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,17,91,17_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,18,91,18_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,19,91,19_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,20,91,20_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,21,91,21_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,22,91,22_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,23,91,23_91_1,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030528,24,91,24_91_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,1,92,1_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,2,92,2_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,3,92,3_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,4,92,4_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,5,92,5_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,6,92,6_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,7,92,7_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,8,92,8_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,9,92,9_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,10,92,10_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,11,92,11_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,12,92,12_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,13,92,13_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,14,92,14_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,15,92,15_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,16,92,16_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,17,92,17_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,18,92,18_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,19,92,19_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,20,92,20_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,21,92,21_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,22,92,22_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,23,92,23_92_1,Business Input
Y,Belgium,Brussels,0% - 450%,0% - 500%,202506030528,24,92,24_92_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,1,93,1_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,2,93,2_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,3,93,3_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,4,93,4_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,5,93,5_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,6,93,6_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,7,93,7_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,8,93,8_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,9,93,9_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,10,93,10_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,11,93,11_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,12,93,12_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,13,93,13_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,14,93,14_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,15,93,15_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,16,93,16_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,17,93,17_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,18,93,18_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,19,93,19_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,20,93,20_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,21,93,21_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,22,93,22_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,23,93,23_93_1,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030528,24,93,24_93_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,1,94,1_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,2,94,2_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,3,94,3_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,4,94,4_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,5,94,5_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,6,94,6_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,7,94,7_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,8,94,8_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,9,94,9_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,10,94,10_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,11,94,11_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,12,94,12_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,13,94,13_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,14,94,14_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,15,94,15_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,16,94,16_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,17,94,17_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,18,94,18_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,19,94,19_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,20,94,20_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,21,94,21_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,22,94,22_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,23,94,23_94_1,Business Input
Y,Belgium,Brussels,0% - 090%,0% - 100%,202506030528,24,94,24_94_1,Business Input
Y,Belgium,Brussels,0% - 440%,0% - 500%,202506030528,1,95,1_95_1,Business Input
Y,Belgium,Brussels,0% - 440%,0% - 500%,202506030528,2,95,2_95_1,Business Input
Y,Belgium,Brussels,0% - 440%,0% - 500%,202506030528,3,95,3_95_1,Business Input
Y,Belgium,Brussels,0% - 440%,0% - 500%,202506030528,4,95,4_95_1,Business Input
Y,Belgium,Brussels,0% - 440%,0% - 500%,202506030528,5,95,5_95_1,Business Input
Y,Belgium,Brussels,0% - 440%,0% - 500%,202506030528,6,95,6_95_1,Business Input
Y,Belgium,Brussels,0% - 440%,0% - 500%,202506030528,7,95,7_95_1,Business Input
Y,Belgium,Brussels,0% - 440%,0% - 500%,202506030528,8,95,8_95_1,Business Input
Y,Belgium,Brussels,0% - 440%,0% - 500%,202506030528,9,95,9_95_1,Business Input
Y,Belgium,Brussels,0% - 440%,0% - 500%,202506030528,10,95,10_95_1,Business Input
Y,Belgium,Brussels,0% - 440%,0% - 500%,202506030528,11,95,11_95_1,Business Input
Y,Belgium,Brussels,0% - 440%,0% - 500%,202506030528,12,95,12_95_1,Business Input
Y,Belgium,Brussels,0% - 440%,0% - 500%,202506030528,13,95,13_95_1,Business Input
Y,Belgium,Brussels,0% - 440%,0% - 500%,202506030528,14,95,14_95_1,Business Input
